Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8,label
1538765357.8006718,2888,1538765357,799541192,base_link,-0.1364078810841195,-0.3020587822501274,-0.826840622233424,-0.4544094711472848,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0370213352143764,-0.2698068320751191,-0.3820598125457763,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.24516625,0.9022118000000016,12.3367657,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765358.1683197,2889,1538765358,167369864,base_link,-0.1577377421732005,-0.2770287352068696,-0.7918988879798384,-0.5208359010092123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0409211963415145,-0.2669857740402222,-0.2720182836055755,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.3138128,0.5197524500000015,11.8856598,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765358.4841547,2890,1538765358,481913032,base_link,-0.1846184782175896,-0.2774391832308764,-0.7596334532964445,-0.5584805580695928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1190709024667739,-0.2322284579277038,-0.2447574287652969,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.1765197,0.6178189500000014,11.58165365,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765358.7592692,2891,1538765358,758187112,base_link,-0.2129622466526338,-0.2776373894712481,-0.7245611560950644,-0.5937808455536746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1117140278220176,-0.2701651155948639,-0.2625483274459838,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.28439285,1.0002783000000015,12.3759923,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765359.116427,2892,1538765359,115853224,base_link,-0.2258475898468177,-0.2689301294730455,-0.6799985303016736,-0.6436392237966533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0456821247935295,-0.1901573389768601,-0.3846055865287781,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.1569064,0.9904716500000014,11.22861425,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765359.4832194,2893,1538765359,482526696,base_link,-0.2638971476542203,-0.2690800423626837,-0.619007485831305,-0.6890456869808196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1074924767017364,-0.355737715959549,-0.2444753944873809,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.36284605,0.9120184500000016,13.42530385,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765359.819582,2894,1538765359,819209704,base_link,-0.2729613459543685,-0.2377780918807642,-0.5753416634930884,-0.7334409675531685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0158010069280862,-0.274156391620636,-0.3071240484714507,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.48052585,1.0787315000000015,12.48386545,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765360.184904,2895,1538765360,184412264,base_link,-0.2826950363826496,-0.2167533996761658,-0.5166936634976327,-0.7785429585031463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0556734502315521,-0.2434268742799759,-0.3533591330051421,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4118793,1.1277647500000014,11.11093445,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765360.5431664,2896,1538765360,541023624,base_link,-0.2919248162808803,-0.1969381793284264,-0.4473131066850387,-0.8221351712157545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1224933043122291,-0.2986308336257935,-0.3768009543418883,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.3530394,0.8041453000000017,13.52337035,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765360.979637,2897,1538765360,977101832,base_link,-0.3187372464179133,-0.1627444429114556,-0.3713933156508013,-0.8567308907336484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0704147145152092,-0.3476766347885132,-0.2818109989166259,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.392266,1.1571847000000015,13.3566573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765361.3625977,2898,1538765361,362133928,base_link,-0.3200312279483807,-0.1390495723709427,-0.2798126039965413,-0.8943993158572876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1572819203138351,-0.2431300282478333,-0.5241031646728516,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.3138128,1.3827376500000017,11.01286795,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765361.6701045,2899,1538765361,669727240,base_link,-0.3249380123105009,-0.117468889756166,-0.2085588179743285,-0.9149423848201071,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0896904394030571,-0.3426619470119477,-0.2755542695522308,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.61781895,-0.1274864499999982,14.7688149,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765362.06299,2900,1538765362,62624296,base_link,-0.3431670379069414,-0.0536090478619529,-0.1632147621240556,-0.9234302331558668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3124867677688598,-0.3454300463199615,-0.1364238709211349,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.53936575,1.1473780500000017,13.64105015,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765362.4061377,2901,1538765362,405633896,base_link,-0.3042867652049613,-0.0286129319142729,-0.1102529838951787,-0.9457458137314588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2589420676231384,-0.1513280868530274,-0.3631724119186401,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4511059,0.9904716500000016,12.356379,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765362.733768,2902,1538765362,733445096,base_link,-0.2990570878753514,-0.0195024610955679,-0.0418127496510993,-0.9531191983006873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0536240562796592,-0.1933458894491196,-0.3388804197311401,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.20593965,0.6080123000000014,11.3953273,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765363.1241748,2903,1538765363,123581576,base_link,-0.3183045923990018,-0.0022935593829427,0.0311183034621873,-0.9474748425328756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.090148352086544,-0.1878926903009415,-0.3021073639392853,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0196133,0.7256921000000014,11.01286795,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765363.555687,2904,1538765363,555388328,base_link,-0.3283870012516627,0.0236174763355348,0.1022107130272504,-0.9386997189532668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0071453088894486,-0.2211052179336548,-0.2861090302467346,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0980665,0.9708583500000014,11.16977435,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765363.9576497,2905,1538765363,956197672,base_link,-0.3180624199216619,0.047970456979575,0.1760355405933291,-0.9303475806056364,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1095081269741058,-0.2382483035326004,-0.2830561995506286,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.2353596,0.7060788000000016,12.64077185,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765364.2987509,2906,1538765364,298463272,base_link,-0.3178767369794782,0.0736561140569979,0.2315005343628061,-0.9164805832853404,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0306083690375089,-0.2678580284118653,-0.2444485872983932,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.2353596,0.9022118000000016,12.5721253,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765364.6579127,2907,1538765364,657609384,base_link,-0.3088097348711029,0.0980826209492566,0.2906769321530122,-0.9002906576382299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1003494411706924,-0.2278009355068207,-0.2947810888290404,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.26477955,0.8041453000000015,12.62115855,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765365.1828926,2908,1538765365,182413544,base_link,-0.3100523941394459,0.1331942839011782,0.3826151928306222,-0.8600769790196898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0057384725660085,-0.2468393892049789,-0.3132906556129455,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.63743225,0.9022118000000016,13.97447625,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765365.5750923,2909,1538765365,574477608,base_link,-0.2968380379571648,0.1506624539992228,0.4454606788518828,-0.8311153877612257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0171871241182088,-0.2300555855035782,-0.3150889575481414,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4511059,0.7747253500000015,12.2779258,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765365.891224,2910,1538765365,890503400,base_link,-0.2692148817224568,0.1532927838149341,0.5017148081167688,-0.8076551994544364,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1224164739251136,-0.2054963409900665,-0.3307680785655975,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.3530394,0.9120184500000014,11.48358715,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765366.2189658,2911,1538765366,218486312,base_link,-0.2461685206842208,0.1592328760248943,0.5518199617196666,-0.7807308630153471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1418554335832595,-0.2070417106151581,-0.2839162051677704,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.5687857000000001,0.8237586000000015,11.81701325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765366.659032,2912,1538765366,658481992,base_link,-0.2237387398988387,0.1653761569005407,0.6179723950546143,-0.7353242971286554,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0549502298235893,-0.2097336053848267,-0.3768424391746521,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.46091255,1.0493115500000016,12.83690485,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765367.0811229,2913,1538765367,80660200,base_link,-0.1910000863492059,0.1798002681260187,0.6753934796128099,-0.6892274503332763,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1641276776790619,-0.2592715322971344,-0.1922265142202377,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.3334261,0.6374322500000017,14.15099595,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765367.5373814,2914,1538765367,537111368,base_link,0.1322052185921319,-0.1806064291964583,-0.7096151664356426,0.6680938657662012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2238478064537048,-0.118349514901638,-0.165207102894783,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0196133,1.0787315000000015,11.76798,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765367.8335288,2915,1538765367,833030280,base_link,0.1269937791043357,-0.1753710811221112,-0.735962271649753,0.6414648070494562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0860931277275085,-0.0168897788971662,-0.3532576858997345,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,0.5491724000000012,9.71839015,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765368.2641697,2916,1538765368,263539336,base_link,0.1281632466980177,-0.1765494338491517,-0.7657855954455716,0.6049602477943807,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.023451417684555,-0.0830381959676742,-0.0573439262807369,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1765197,0.0686465500000014,11.46397385,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765368.5815485,2917,1538765368,581154056,base_link,0.1158982389404417,-0.1764709126399956,-0.7702962953923931,0.6017218896693608,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1540367901325225,-0.0312575660645961,-0.0641320794820785,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.196133,0.7256921000000013,10.2185293,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765368.945886,2918,1538765368,945349192,base_link,0.1099178556235133,-0.1607394607724587,-0.7883946638305843,0.5835364125820838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0639134868979454,0.020934622734785,-0.1739342659711837,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2353596,0.6570455500000013,9.7085835,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765369.2851076,2919,1538765369,284765160,base_link,0.1066808777036807,-0.1367116326904029,-0.8059540295281932,0.5660099134350605,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0814734548330307,0.0555049590766429,-0.160720482468605,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.38245935,0.500139150000001,8.20816605,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765369.7423742,2920,1538765369,741970696,base_link,0.1288721998122269,-0.146736101911222,-0.8199452380285549,0.5380987633750454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.204066514968872,0.0065393317490816,-0.0875927954912185,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.392266,0.7354987500000013,10.30678915,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765370.1399975,2921,1538765370,139560520,base_link,0.1408315098988261,-0.119621947133785,-0.8445187202712141,0.5026382463511998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0311370510607957,0.0460737943649291,-0.3715344369411468,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4903325,0.735498750000001,8.4925589,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765370.5731926,2922,1538765370,572776200,base_link,0.1707379584860653,-0.1612883918666527,-0.869153962742129,0.4352079884730214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4386453628540039,-0.0898588076233864,-0.1972349137067794,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.59820565,0.1176798000000011,9.3359308,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765370.969517,2923,1538765370,969143656,base_link,0.1811557143292187,-0.2317290108038115,-0.8721791292082592,0.3908808505047035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2499844282865524,-0.1862789839506149,-0.1321386247873306,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,0.6668522000000016,11.9837263,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765371.3143234,2924,1538765371,311636520,base_link,0.1659353823430838,-0.2549501044072747,-0.8830042071430295,0.3574485463910634,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0595549121499061,-0.1503250151872635,-0.2092640101909637,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2353596,1.2356379000000013,9.9243298,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765371.845859,2925,1538765371,845348744,base_link,0.137913735293221,-0.2541536992245953,-0.9177812787812596,0.2721455917455959,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.078984647989273,-0.1633481681346893,-0.3033372759819031,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1569064,0.7453054000000015,11.8268199,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765372.228681,2926,1538765372,228423240,base_link,0.1257325218820323,-0.2787794776744714,-0.9315532200674508,0.1966772329241402,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1137734875082969,-0.2249510586261749,-0.2854455113410949,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.28439285,0.6276256000000014,11.4345539,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765372.5774677,2927,1538765372,576925736,base_link,0.0985991898529961,-0.314063984547083,-0.9330674453597616,0.1450074335354951,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0912188738584518,-0.2807757258415222,-0.1845307797193527,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.12748645,0.7256921000000017,13.1997509,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765373.0273886,2928,1538765373,27095368,base_link,0.0639608155207365,-0.3311033145250673,-0.9391699757869232,0.0651104121383593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0274697784334421,-0.2422398775815964,-0.3304649591445922,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0392266,1.0983448000000018,13.83718315,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765373.3593783,2929,1538765373,359070696,base_link,0.040544125319736,-0.3360097559964441,-0.9409796394867748,-0.0033069394623028,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0474544316530227,-0.297090232372284,-0.3191915154457092,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.18632635,0.7551120500000016,13.03303785,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765373.7449763,2930,1538765373,744674696,base_link,0.0037256889493781,-0.358084507648893,-0.9305136712912132,-0.0768499327511133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1352291256189346,-0.2590544223785401,-0.2694630324840545,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0588399,0.6864655000000015,12.99381125,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765374.1087255,2931,1538765374,102767560,base_link,-0.0240484549128832,-0.3266753167482933,-0.9332983712781816,-0.1471701716150345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1972634345293045,-0.2436055988073349,-0.2961184978485107,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.38245935,0.7943386500000019,16.2201991,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765374.5446494,2932,1538765374,543831368,base_link,-0.0548057255005007,-0.3182621277401683,-0.9153341856191276,-0.2405595126691794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.080136202275753,-0.2369753122329712,-0.3424948453903197,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.12748645,0.970858350000002,15.2787607,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765374.919817,2933,1538765374,918873608,base_link,-0.0766379883305731,-0.3191007313953262,-0.8893334256840904,-0.3184138814948422,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0156355779618024,-0.2748339772224427,-0.3189551830291747,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.26477955,0.4314926000000013,11.0619012,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765375.323799,2934,1538765375,317811048,base_link,-0.1245730497164563,-0.3278762742743265,-0.8609957360966997,-0.3683273631915367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0751361474394798,-0.2935474812984466,-0.1052941009402274,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.08825985,0.6864655000000017,13.91563635,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765375.8347363,2935,1538765375,825554984,base_link,-0.1589837489606605,-0.3329956328881638,-0.8135140378191209,-0.4494807963807297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0401803106069564,-0.2189617156982422,-0.478339284658432,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,0.8924051500000014,10.93441475,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765376.1852698,2936,1538765376,184776584,base_link,-0.1914834511226528,-0.3473927491224857,-0.7561350093785848,-0.5204922798614092,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1729575544595718,-0.3379311859607697,-0.2604490816593169,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.2157463,0.6080123000000017,13.58221025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765376.5566144,2937,1538765376,555991496,base_link,-0.198930994699186,-0.2949966431360423,-0.732976398459271,-0.5797836141080003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4114910066127777,-0.2729778289794922,-0.2675370872020721,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.40207265,1.1473780500000017,13.58221025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765376.925377,2938,1538765376,924419496,base_link,-0.2102387742844452,-0.2930069965794984,-0.677056483901783,-0.6415146727467663,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0641068592667579,-0.2057909816503525,-0.4851830899715423,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2549729,1.196411300000001,8.48275225,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765377.3549693,2939,1538765377,354624584,base_link,-0.2417854977126051,-0.2908574606866169,-0.5954656831946583,-0.7087752329168392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0020885895937681,-0.3873335123062134,-0.3175536096096038,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.20593965,0.7158854500000014,11.9248864,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765377.8222225,2940,1538765377,821893256,base_link,-0.2834304102661926,-0.2394477627852231,-0.5103363348321166,-0.7758149243109539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4519448280334472,-0.460704654455185,-0.4020450711250304,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.16671305,0.7747253500000022,18.13249585,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1538765378.153128,2941,1538765378,149742856,base_link,-0.3511819917705372,-0.2134364824434536,-0.4418402829421415,-0.7974291448071432,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1387273520231247,-0.469715803861618,-0.1215298399329185,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.42168595,0.372652700000002,16.60265845,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
